ID,Description,hp,defense,extRefTexId,materialId,animBreakIdMax,isCamHit:1,isBreakByPlayerCollide:1,isAnimBreak:1,isPenetrationBulletHit:1,isChrHit:1,isAttackBacklash:1,isDisableBreakForFirstAppear:1,isLadder:1,isAnimPauseOnRemoPlay:1,isDamageNoHit:1,isMoveObj:1,defaultLodParamId,breakSfxId,navimeshFlag,paintRenderTargetSize,breakAiSoundId
2324,"落下ワラ（単品）",-1,0,-1,1,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,0,256,0
2325,"破壊される柵",-1,0,-1,9,0,0,0,0,1,1,1,0,0,0,0,0,-1,-1,0,256,0
2326,"落下ワラ（単品）",-1,0,-1,1,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,0,256,0
2328,"木箱と樽",1,0,-1,4,0,1,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
2330,"ボス部屋の石造(剣持ち）",1,90,-1,1,0,1,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
2331,"ボス部屋の石造(盾持ち）",1,90,-1,1,0,1,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
2400,"滝の横の梯子",-1,0,-1,4,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
2401,"滝の奥の梯子",-1,0,-1,4,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
2420,"剣立て",1,0,-1,4,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
2421,"ベッド",1,3,-1,4,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
2422,"タンス",1,3,-1,4,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
2423,"机",1,3,-1,4,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
2424,"テーブル",1,3,-1,4,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
2425,"武器立てA",1,0,-1,4,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
2426,"武器たてB",1,0,-1,4,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
2427,"豪華いす",1,3,-1,4,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
2428,"小箱A",1,3,-1,4,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
2429,"小箱B",1,3,-1,4,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
2430,"腰掛",1,0,-1,4,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
2431,"長いす",1,0,-1,4,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
2432,"矢よけ",1,0,-1,4,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
2433,"矢よけ壊れ",1,0,-1,4,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
2434,"壊れ荷車",1,0,-1,4,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
2435,"壊れ荷車",1,0,-1,4,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
2440,"王の間瓦礫",1,90,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
2441,"王の間瓦礫",1,90,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
2442,"王の間瓦礫",1,90,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
2443,"王の間瓦礫",1,90,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
2444,"王の間瓦礫",1,90,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
2445,"王の間瓦礫",1,90,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
2446,"王の間瓦礫",1,90,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
2447,"王の間瓦礫",1,90,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
2448,"王の間瓦礫",1,90,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
2449,"王の間瓦礫",1,90,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
2450,"対黒竜ブレス壁",-1,0,-1,29,0,1,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
2451,"旗",-1,0,-1,29,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
2452,"旗",-1,0,-1,29,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
2455,"奴隷兵士",-1,0,-1,29,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
2456,"歯車",-1,0,-1,4,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,0,256,0
2460,"王城４　地形破壊前",-1,0,-1,1,0,0,0,0,1,1,1,0,0,0,0,0,-1,-1,0,256,0
2461,"王城４　地形破壊中",-1,0,-1,1,0,0,0,0,1,1,1,0,0,0,0,0,-1,-1,0,256,0
2462,"王城４　地形破壊後",-1,0,-1,1,0,0,0,0,1,1,1,0,0,0,0,0,-1,-1,0,256,0
2470,"王城４　塔破壊前",-1,0,-1,1,0,0,0,0,1,1,1,0,0,0,0,0,-1,-1,0,256,0
2471,"王城４　塔破壊中",-1,0,-1,1,0,0,0,0,1,1,1,0,0,0,0,0,-1,-1,0,256,0
2472,"王城４　塔破壊後",-1,0,-1,1,0,0,0,0,1,1,1,0,0,0,0,0,-1,-1,0,256,0
2480,"王城ゴンドラ",-1,0,-1,9,0,1,0,0,1,1,1,0,0,0,0,0,-1,-1,0,256,0
2490,"馬",-1,0,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
2500,"DLC　壊れる枝",1,0,-1,4,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,0,256,0
2501,"要石（仮）",-1,0,-1,1,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,0,256,0
2511,"ボス部屋用魔法障壁（入口）",-1,0,-1,29,0,1,0,0,1,1,1,0,0,0,0,0,-1,-1,0,256,0
2513,"ボス部屋用魔法障壁（出口）",-1,0,-1,29,0,1,0,0,1,1,1,0,0,0,0,0,-1,-1,0,256,0
2515,"マルチ用魔法障壁（入口）",-1,0,-1,29,0,1,0,0,1,1,1,0,0,0,0,0,-1,-1,0,256,0
2521,"ボス部屋用魔法障壁（入口）",-1,0,-1,29,0,1,0,0,1,1,1,0,0,0,0,0,-1,-1,0,256,0
2523,"ボス部屋用魔法障壁（出口）",-1,0,-1,29,0,1,0,0,1,1,1,0,0,0,0,0,-1,-1,0,256,0
2525,"マルチ用魔法障壁（入口）",-1,0,-1,29,0,1,0,0,1,1,1,0,0,0,0,0,-1,-1,0,256,0
2531,"ボス部屋用魔法障壁（入口）",-1,0,-1,29,0,1,0,0,1,1,1,0,0,0,0,0,-1,-1,0,256,0
2533,"ボス部屋用魔法障壁（出口）",-1,0,-1,29,0,1,0,0,1,1,1,0,0,0,0,0,-1,-1,0,256,0
2534,"王城３用",-1,0,-1,29,0,1,0,0,1,1,1,0,0,0,0,0,-1,-1,0,256,0
2535,"マルチ用魔法障壁（入口）",-1,0,-1,29,0,1,0,0,1,1,1,0,0,0,0,0,-1,-1,0,256,0
2541,"ボス部屋用魔法障壁（入口）",-1,0,-1,29,0,1,0,0,1,1,1,0,0,0,0,0,-1,-1,0,256,0
2543,"ボス部屋用魔法障壁（出口）",-1,0,-1,29,0,1,0,0,1,1,1,0,0,0,0,0,-1,-1,0,256,0
2545,"マルチ用魔法障壁（入口）",-1,0,-1,29,0,1,0,0,1,1,1,0,0,0,0,0,-1,-1,0,256,0
2551,"光る霧",-1,0,-1,29,0,1,0,0,1,1,1,0,0,0,0,0,-1,-1,0,256,0
2552,"光る霧",-1,0,-1,29,0,1,0,0,1,1,1,0,0,0,0,0,-1,-1,0,256,0
2553,"光る霧",-1,0,-1,29,0,1,0,0,1,1,1,0,0,0,0,0,-1,-1,0,256,0
2554,"光る霧",-1,0,-1,29,0,1,0,0,1,1,1,0,0,0,0,0,-1,-1,0,256,0
2600,"落下地面",1,0,-1,1,0,1,0,0,1,1,1,0,0,0,0,0,-1,-1,0,256,0
2601,"落下地面補填かけら",-1,0,-1,1,0,1,0,0,0,1,1,0,0,0,0,0,-1,-1,0,256,0
2610,"壊せる石柱1",1,90,-1,1,0,1,0,1,1,1,1,0,0,0,0,0,-1,120071,0,256,0
2611,"壊せる石柱2",1,90,-1,1,0,1,0,1,0,1,1,0,0,0,0,0,-1,120072,0,256,0
2612,"壊せる石柱3",1,90,-1,1,0,1,0,1,0,1,1,0,0,0,0,0,-1,120073,0,256,0
2613,"壊せる石柱4",1,90,-1,1,0,1,0,1,0,1,1,0,0,0,0,0,-1,120074,0,256,0
2620,"隠し扉",1,0,-1,3,0,1,0,1,1,1,0,0,0,0,0,0,-1,-1,0,256,0
2621,"消える床",1,0,-1,3,0,1,0,1,1,1,0,0,0,0,0,0,-1,-1,0,256,0
2360,"イベント円柱コリジョン",0,0,-1,29,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
2650,"蜀台",1,0,-1,9,0,1,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
2700,"エレベータ",-1,0,-1,1,0,1,0,0,0,1,1,0,0,1,0,1,-1,-1,0,256,0
2701,"エレベータ呼び出し",-1,0,-1,1,0,1,0,0,0,1,1,0,0,0,0,0,-1,-1,0,256,0
2710,"ワープ用ダミポリ（不要だった）",-1,0,-1,1,0,1,0,0,0,1,1,0,0,0,0,0,-1,-1,0,256,0
2720,"扉",-1,0,-1,9,0,1,0,0,0,1,1,0,0,0,0,0,-1,-1,0,256,0
2730,"隠し扉",-1,0,-1,1,0,1,0,0,0,1,1,0,0,0,0,0,-1,-1,0,256,0
2731,"隠し扉",-1,0,-1,1,0,1,0,0,0,1,1,0,0,0,0,0,-1,-1,0,256,0
2732,"隠し扉",-1,0,-1,1,0,1,0,0,0,1,1,0,0,0,0,0,-1,-1,0,256,0
2740,"机",1,0,-1,4,1,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
2750,"いす",1,0,-1,4,1,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
2760,"アルトリウスの墓",-1,0,-1,1,0,1,0,0,0,1,1,0,0,0,0,0,-1,-1,0,256,0
2765,"ゴーの弓",-1,0,-1,4,0,1,0,0,0,1,1,0,0,0,0,0,-1,-1,0,256,0
2770,"石像",1,90,-1,1,1,1,0,0,1,1,1,0,0,0,0,0,-1,-1,0,256,0
2780,"対戦マップ落とし扉",-1,0,-1,4,0,1,0,0,0,1,1,0,0,0,0,0,-1,-1,0,256,0
2785,"対戦マップ落とし篭",-1,0,-1,9,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,0,256,0
2790,"はしご",-1,0,-1,4,0,0,0,0,0,1,1,0,1,0,0,0,-1,-1,0,256,0
2791,"はしご",-1,0,-1,4,0,0,0,0,0,1,1,0,1,0,0,0,-1,-1,0,256,0
2795,"死体を吊るす紐",1,0,-1,4,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
2900,"光る霧",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
2901,"光る霧",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
2902,"光る霧",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
2903,"光る霧",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
2904,"光る霧",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
2905,"光る霧",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
2906,"光る霧",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
2907,"光る霧",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
2909,"光る霧",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
2910,"m20_01最初の扉（木製）",-1,0,-1,4,0,1,0,0,1,1,1,0,0,1,0,0,-1,-1,0,256,0
2911,"光る霧",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
2912,"光る霧",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
2913,"光る霧",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
2914,"光る霧",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
2915,"光る霧",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
2916,"光る霧",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
2917,"光る霧",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
2918,"光る霧",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
2919,"光る霧",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
2920,"光る霧",-1,0,-1,29,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
2990,"教区長死体",1,0,-1,7,1,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
3000,"はし",-1,0,-1,1,0,1,0,0,1,1,1,0,0,1,0,0,-1,-1,0,256,0
3001,"はし",-1,0,-1,1,0,1,0,0,1,1,1,0,0,1,0,0,-1,-1,0,256,0
3010,"NONE",-1,0,-1,1,0,1,0,0,1,1,1,0,0,1,0,0,-1,-1,0,256,0
3011,"NONE",-1,0,-1,1,0,1,0,0,1,1,1,0,0,1,0,0,-1,-1,0,256,0
3020,"NONE",-1,0,-1,1,0,1,0,0,1,1,1,0,0,1,0,0,-1,-1,0,256,0
3021,"NONE",-1,0,-1,1,0,1,0,0,1,1,1,0,0,1,0,0,-1,-1,0,256,0
3030,"墓１崩れる足場",999,999,-1,1,0,0,0,0,1,1,1,0,0,0,0,0,-1,-1,0,256,0
3031,"墓１崩れる足場",999,999,-1,1,0,0,0,0,1,1,1,0,0,0,0,0,-1,-1,0,256,0
3032,"墓１崩れる足場",999,999,-1,1,0,0,0,0,1,1,1,0,0,0,0,0,-1,-1,0,256,0
3033,"墓１崩れる足場",999,999,-1,1,0,0,0,0,1,1,1,0,0,0,0,0,-1,-1,0,256,0
3034,"墓１崩れる足場",999,999,-1,1,0,0,0,0,1,1,1,0,0,0,0,0,-1,-1,0,256,0
3035,"墓１崩れる足場",999,999,-1,1,0,0,0,0,1,1,1,0,0,0,0,0,-1,-1,0,256,0
3036,"崩れる天井",999,999,-1,1,0,0,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
3040,"梯子　ｍ0730B0",-1,0,-1,4,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
3041,"梯子　ｍ0780B0",-1,0,-1,4,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
3042,"梯子　ｍ0790B0",-1,0,-1,4,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
3043,"梯子　ｍ2500B0-1",-1,0,-1,4,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
3044,"梯子　ｍ2500B0-2",-1,0,-1,4,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
3045,"梯子　ｍ0680B0",-1,0,-1,4,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
3046,"梯子　ｍ0700B0",-1,0,-1,4,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
3047,"梯子　ｍ0500B0",-1,0,-1,4,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
3048,"はしご",-1,0,-1,4,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
3060,"イベント棺",-1,0,-1,2,0,1,0,0,1,1,1,0,0,0,0,0,-1,-1,0,256,0
3100,"閂扉（両開き）",-1,0,-1,4,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,0,256,0
3101,"ボス部屋入り口扉（両開き）",-1,0,-1,-1,0,1,0,0,0,1,1,0,0,0,0,0,-1,-1,0,256,0
3102,"ボス部屋出口扉（両開き）",-1,0,-1,-1,0,1,0,0,1,1,1,0,0,0,0,0,-1,-1,0,256,0
3103,"岩（SEQ9）",-1,0,-1,-1,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,0,256,0
3104,"ボス部屋入り口イベント",-1,0,-1,-1,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,0,256,0
3105,"牢屋扉",-1,0,-1,-1,0,1,0,0,1,1,1,0,0,0,0,0,-1,-1,0,256,0
3106,"光る霧",-1,0,-1,29,0,1,0,0,1,1,1,0,0,0,0,0,-1,-1,0,256,0
3107,"光る霧",-1,0,-1,29,0,1,0,0,1,1,1,0,0,0,0,0,-1,-1,0,256,0
3108,"光る霧",-1,0,-1,29,0,1,0,0,1,1,1,0,0,0,0,0,-1,-1,0,256,0
3110,"梯子",-1,0,-1,4,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,0,256,0
3120,"NONE",-1,0,-1,4,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,0,256,0
3121,"NONE",-1,0,-1,4,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,0,256,0
3122,"NONE",-1,0,-1,4,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,0,256,0
3123,"NONE",-1,0,-1,4,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,0,256,0
3124,"NONE",-1,0,-1,4,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,0,256,0
3125,"NONE",-1,0,-1,4,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,0,256,0
3126,"NONE",-1,0,-1,4,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,0,256,0
3127,"NONE",-1,0,-1,4,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,0,256,0
3128,"NONE",-1,0,-1,4,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,0,256,0
3129,"NONE",-1,0,-1,4,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,0,256,0
3130,"NONE",-1,0,-1,4,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,0,256,0
3131,"NONE",-1,0,-1,4,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,0,256,0
3132,"NONE",-1,0,-1,4,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,0,256,0
3140,"梯子",-1,90,-1,3,0,1,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
3141,"梯子",-1,90,-1,3,0,1,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
3142,"梯子",-1,90,-1,3,0,1,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
3143,"梯子",-1,90,-1,3,0,1,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
3144,"梯子",-1,90,-1,3,0,1,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
3145,"NONE",-1,90,-1,3,0,1,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
3146,"NONE",-1,90,-1,3,0,1,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
3147,"NONE",-1,90,-1,3,0,1,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
3148,"NONE",-1,90,-1,3,0,1,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
3160,"ボス部屋壊れる柱",-1,90,-1,2,0,1,0,0,1,1,1,0,0,0,0,0,-1,-1,0,256,0
3200,"石扉（両開き）",-1,0,-1,2,0,1,0,0,1,1,1,0,0,0,0,0,-1,-1,0,256,0
3201,"魔法の扉",1,3,-1,2,0,1,0,1,1,1,0,0,0,0,0,0,-1,-1,0,256,0
3210,"鍵付き扉",-1,0,-1,4,0,1,0,0,1,1,1,0,0,0,0,0,-1,-1,0,256,0
3211,"魔法の扉",1,3,-1,2,0,1,0,1,1,1,0,0,0,0,0,0,-1,-1,0,256,0
3220,"床スイッチ",-1,0,-1,2,0,1,0,0,0,1,1,0,0,0,0,0,-1,-1,0,256,0
3221,"NONE",-1,0,-1,2,0,1,0,0,0,1,1,0,0,0,0,0,-1,-1,0,256,0
3230,"NONE",-1,0,-1,2,0,1,0,0,0,1,1,0,0,0,0,0,-1,-1,0,256,0
3231,"NONE",-1,0,-1,2,0,1,0,0,0,1,1,0,0,0,0,0,-1,-1,0,256,0
3240,"梯子　崩落棺内",-1,0,-1,4,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
3241,"梯子　ドラゴンゾンビ帰り",-1,0,-1,4,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
3242,"梯子　崩落棺のぼり",-1,0,-1,4,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
3243,"梯子　暗所ラスト",-1,0,-1,4,0,0,0,0,1,1,1,0,1,0,0,0,-1,-1,0,256,0
3250,"床板",-1,0,-1,4,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,0,256,0
3251,"NONE",-1,0,-1,4,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,0,256,0
3260,"骸骨像",1,90,-1,-1,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
3261,"NONE",1,90,-1,-1,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
3270,"デーモン像",1,90,-1,-1,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
3271,"NONE",1,90,-1,-1,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
3280,"骸骨像",-1,0,-1,29,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,0,256,0
3290,"嵐の戦士",-1,0,-1,29,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,0,256,0
3291,"嵐の戦士すり替え用瓦礫",-1,0,-1,2,0,0,0,0,1,1,1,0,0,0,0,0,-1,-1,0,256,0
3292,"嵐の戦士置き物",-1,0,-1,29,0,0,0,0,1,1,1,0,0,0,0,0,-1,-1,0,256,0
3300,"白骨死体",1,0,-1,3,0,0,1,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
3301,"白骨死体",1,0,-1,3,0,0,1,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
3302,"つるされ",1,0,-1,3,0,0,1,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
3310,"壷",1,0,-1,1,0,1,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
3311,"壷",1,0,-1,1,0,1,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
3312,"倒れたつぼ",1,0,-1,1,0,1,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
3320,"墓守",-1,90,-1,1,0,1,0,0,1,1,1,0,0,0,0,0,-1,-1,0,256,0
3321,"墓守",-1,0,-1,1,0,1,0,0,1,1,1,0,0,0,0,0,-1,-1,0,256,0
3350,"ボス部屋壁",-1,0,-1,2,0,1,0,0,1,1,1,0,0,0,0,0,-1,-1,0,256,0
3400,"壊れる壁",1,0,-1,1,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
3410,"壺Ａ",1,0,-1,29,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
3411,"壺Ｂ",1,0,-1,29,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
3412,"壺Ｃ",1,0,-1,29,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
3413,"壺Ｄ",1,0,-1,29,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
3414,"壺Ｅ",1,0,-1,29,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
3415,"壺Ｆ",1,0,-1,29,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
3419,"壊れた旗",-1,0,-1,4,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
3420,"旗",-1,0,-1,29,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
3421,"NONE",-1,0,-1,29,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
3422,"NONE",-1,0,-1,29,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
3423,"NONE",-1,0,-1,29,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
3430,"NONE",-1,0,-1,29,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
3431,"NONE",-1,0,-1,29,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
3432,"NONE",-1,0,-1,29,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
3440,"NONE",-1,0,-1,29,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
3450,"隠し扉",1,0,-1,3,0,1,0,1,1,1,0,0,0,0,0,0,-1,-1,0,256,0
3451,"隠し扉",1,0,-1,3,0,1,0,1,1,1,0,0,0,0,0,0,-1,-1,0,256,0
3452,"隠し扉",1,0,-1,1,0,1,0,1,1,1,0,0,0,0,0,0,-1,-1,0,256,0
3460,"破壊木",1,0,-1,29,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
3461,"破壊木",1,0,-1,29,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
3462,"破壊木",1,0,-1,29,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
3470,"壊れた樽Ａ",-1,0,-1,4,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,0,256,0
3471,"樽Ｂ",1,0,-1,4,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,256,0
3500,"枝",1,0,-1,4,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,0,256,0
3501,"枝",1,0,-1,4,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,0,256,0
3511,"枝",1,0,-1,29,0,0,1,0,1,0,0,0,0,0,0,0,-1,-1,0,256,0
3512,"NONE",1,0,-1,29,0,0,1,0,1,0,0,0,0,0,0,0,-1,-1,0,256,0
3515,"NONE",1,0,-1,29,0,0,1,0,1,0,0,0,0,0,0,0,-1,-1,0,256,0
3521,"NONE",1,0,-1,29,0,0,1,0,1,0,0,0,0,0,0,0,-1,-1,0,256,0
3522,"NONE",1,0,-1,29,0,0,1,0,1,0,0,0,0,0,0,0,-1,-1,0,256,0
3525,"NONE",1,0,-1,29,0,0,1,0,1,0,0,0,0,0,0,0,-1,-1,0,256,0
3531,"NONE",1,0,-1,29,0,0,1,0,1,0,0,0,0,0,0,0,-1,-1,0,256,0
3532,"NONE",1,0,-1,29,0,0,1,0,1,0,0,0,0,0,0,0,-1,-1,0,256,0
3535,"NONE",1,0,-1,29,0,0,1,0,1,0,0,0,0,0,0,0,-1,-1,0,256,0
3600,"13_01ボス部屋前",1,0,-1,4,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
3601,"13_01ボス部屋前",1,0,-1,4,0,1,0,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
3610,"骨",1,0,-1,3,0,1,1,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
3611,"骨",1,0,-1,3,0,1,1,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
3612,"骨",1,0,-1,3,0,1,1,0,1,1,0,0,0,0,0,0,-1,-1,0,256,0
