ID,Description,hit0_Radius,hit1_Radius,hit2_Radius,hit3_Radius,knockbackDist,hitStopTime,spEffectId0,spEffectId1,spEffectId2,spEffectId3,spEffectId4,hit0_DmyPoly1,hit1_DmyPoly1,hit2_DmyPoly1,hit3_DmyPoly1,hit0_DmyPoly2,hit1_DmyPoly2,hit2_DmyPoly2,hit3_DmyPoly2,blowingCorrection,atkPhysCorrection,atkMagCorrection,atkFireCorrection,atkThunCorrection,atkStamCorrection,guardAtkRateCorrection,guardBreakCorrection,atkThrowEscapeCorrection,atkSuperArmorCorrection,atkPhys,atkMag,atkFire,atkThun,atkStam,guardAtkRate,guardBreakRate,atkSuperArmor,atkThrowEscape,atkObj,guardStaminaCutRate,guardRate,throwTypeId,hit0_hitType,hit1_hitType,hit2_hitType,hit3_hitType,hti0_Priority,hti1_Priority,hti2_Priority,hti3_Priority,dmgLevel,mapHitType,guardCutCancelRate,atkAttribute,spAttribute,atkType,atkMaterial,atkSize,defMaterial,defSfxMaterial,hitSourceType,throwFlag,disableGuard:1,disableStaminaAttack:1,disableHitSpEffect:1,IgnoreNotifyMissSwingForAI:1,repeatHitSfx:1,isArrowAtk:1,isGhostAtk:1,isDisableNoDamage:1,atkPow_forSfxSe,atkDir_forSfxSe,opposeTarget:1,friendlyTarget:1,selfTarget:1,isChargeAtk:1,isShareHitList:1,isCheckObjPenetration:1,regainableSlotId,deathcauseId,decalId1,decalId2,appearAiSoundId,hitAiSoundId,wepRegainHpScale,atkRegainHp,regainableTimeScale,regainableHpRateScale
80854,"投げ用仮想武器_通常_二段目+9",0.4000000059604645,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,10100,-1,-1,-1,10110,-1,-1,-1,0,780,780,780,780,500,9900,100,100,475,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,255,2,255,0,255,255,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,100,-1,-1,2000,2100,0,0,1.0,1.0
80855,"投げ用仮想武器_通常_二段目+10",0.4000000059604645,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,10100,-1,-1,-1,10110,-1,-1,-1,0,790,790,790,790,500,9900,100,100,500,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,255,2,255,0,255,255,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,100,-1,-1,2000,2100,0,0,1.0,1.0
80860,"投げ用仮想武器_ボス_二段目+0",0.4000000059604645,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,10100,-1,-1,-1,10110,-1,-1,-1,0,300,300,300,300,500,9900,100,100,350,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,255,2,255,0,255,255,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,100,-1,-1,2000,2100,0,0,1.0,1.0
80861,"投げ用仮想武器_ボス_二段目+1",0.4000000059604645,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,10100,-1,-1,-1,10110,-1,-1,-1,0,375,375,375,375,500,9900,100,100,385,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,255,2,255,0,255,255,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,100,-1,-1,2000,2100,0,0,1.0,1.0
80862,"投げ用仮想武器_ボス_二段目+2",0.4000000059604645,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,10100,-1,-1,-1,10110,-1,-1,-1,0,440,440,440,440,500,9900,100,100,420,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,255,2,255,0,255,255,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,100,-1,-1,2000,2100,0,0,1.0,1.0
80863,"投げ用仮想武器_ボス_二段目+3",0.4000000059604645,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,10100,-1,-1,-1,10110,-1,-1,-1,0,620,620,620,620,500,9900,100,100,455,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,255,2,255,0,255,255,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,100,-1,-1,2000,2100,0,0,1.0,1.0
80864,"投げ用仮想武器_ボス_二段目+4",0.4000000059604645,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,10100,-1,-1,-1,10110,-1,-1,-1,0,690,690,690,690,500,9900,100,100,490,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,255,2,255,0,255,255,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,100,-1,-1,2000,2100,0,0,1.0,1.0
80865,"投げ用仮想武器_ボス_二段目+5",0.4000000059604645,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,10100,-1,-1,-1,10110,-1,-1,-1,0,770,770,770,770,500,9900,100,100,525,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,255,2,255,0,255,255,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,100,-1,-1,2000,2100,0,0,1.0,1.0
80866,"投げ用仮想武器_ボス_二段目+6",0.4000000059604645,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,10100,-1,-1,-1,10110,-1,-1,-1,0,790,790,790,790,500,9900,100,100,560,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,255,2,255,0,255,255,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,100,-1,-1,2000,2100,0,0,1.0,1.0
80867,"投げ用仮想武器_ボス_二段目+7",0.4000000059604645,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,10100,-1,-1,-1,10110,-1,-1,-1,0,810,810,810,810,500,9900,100,100,595,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,255,2,255,0,255,255,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,100,-1,-1,2000,2100,0,0,1.0,1.0
80868,"投げ用仮想武器_ボス_二段目+8",0.4000000059604645,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,10100,-1,-1,-1,10110,-1,-1,-1,0,820,820,820,820,500,9900,100,100,630,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,255,2,255,0,255,255,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,100,-1,-1,2000,2100,0,0,1.0,1.0
80869,"投げ用仮想武器_ボス_二段目+9",0.4000000059604645,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,10100,-1,-1,-1,10110,-1,-1,-1,0,830,830,830,830,500,9900,100,100,665,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,255,2,255,0,255,255,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,100,-1,-1,2000,2100,0,0,1.0,1.0
80870,"投げ用仮想武器_ボス_二段目+10",0.4000000059604645,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,10100,-1,-1,-1,10110,-1,-1,-1,0,840,840,840,840,500,9900,100,100,700,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,255,2,255,0,255,255,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,100,-1,-1,2000,2100,0,0,1.0,1.0
90000,"尼僧短剣_モードA_小1",0.30000001192092896,0.0,0.0,0.0,0.800000011920929,0.05999999865889549,-1,-1,-1,-1,-1,10100,-1,-1,-1,10110,-1,-1,-1,0,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,255,0,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,1,-1,100,201,301,0,0,0,0,1.0,1.0
100000,"素手_モードA_小1",0.4000000059604645,0.0,0.0,0.0,0.8999999761581421,0.05999999865889549,-1,-1,-1,-1,6650,10100,-1,-1,-1,-1,-1,-1,-1,0,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,255,1,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,-1,100,200,300,0,0,100,0,1.0,1.0
100010,"素手_モードA_小2",0.4000000059604645,0.0,0.0,0.0,0.8999999761581421,0.05999999865889549,-1,-1,-1,-1,6650,10100,-1,-1,-1,-1,-1,-1,-1,0,102,102,102,102,102,100,100,100,102,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,255,1,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-1,100,200,300,0,0,100,0,1.0,1.0
100020,"素手_モードA_小3",0.4000000059604645,0.0,0.0,0.0,0.8999999761581421,0.05999999865889549,-1,-1,-1,-1,6650,10100,-1,-1,-1,-1,-1,-1,-1,0,105,105,105,105,105,100,100,100,105,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,255,1,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,-1,100,200,300,0,0,100,0,1.0,1.0
100030,"素手_モードA_小4",0.4000000059604645,0.0,0.0,0.0,1.0,0.05999999865889549,-1,-1,-1,-1,6650,10100,-1,-1,-1,-1,-1,-1,-1,0,107,107,107,107,107,100,100,100,107,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,255,1,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-1,100,200,300,0,0,100,0,1.0,1.0
100040,"素手_モードA_小5",0.4000000059604645,0.0,0.0,0.0,1.100000023841858,0.05999999865889549,-1,-1,-1,-1,6650,10100,-1,-1,-1,-1,-1,-1,-1,0,110,110,110,110,110,100,100,100,110,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,255,1,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,-1,100,200,300,0,0,100,0,1.0,1.0
100100,"素手_モードA_大1",0.4000000059604645,0.0,0.0,0.0,1.2000000476837158,0.09000000357627869,-1,-1,-1,-1,6651,10100,-1,-1,-1,-1,-1,-1,-1,0,125,125,125,125,125,300,100,100,125,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,255,1,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,100,200,300,0,0,125,0,1.0,1.0
100110,"素手_モードA_大2",0.4000000059604645,0.0,0.0,0.0,1.2000000476837158,0.09000000357627869,-1,-1,-1,-1,6651,10100,-1,-1,-1,-1,-1,-1,-1,0,127,127,127,127,127,300,100,100,127,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,255,1,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-1,100,200,300,0,0,125,0,1.0,1.0
100120,"素手_モードA_大3",0.4000000059604645,0.0,0.0,0.0,1.2000000476837158,0.09000000357627869,-1,-1,-1,-1,6651,10100,-1,-1,-1,-1,-1,-1,-1,0,130,130,130,130,130,300,100,100,130,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,255,1,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,-1,100,200,300,0,0,125,0,1.0,1.0
100150,"素手_モードA_溜め小_右1",0.4000000059604645,0.0,0.0,0.0,1.0,0.09000000357627869,-1,-1,-1,-1,6651,10100,-1,-1,-1,-1,-1,-1,-1,0,125,125,125,125,125,300,100,100,125,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,255,1,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,100,200,300,2000,2100,130,0,1.0,1.0
100170,"素手_モードA_溜め大_右1",0.4000000059604645,0.0,0.0,0.0,1.2000000476837158,0.11999999731779099,56,-1,-1,-1,6651,10100,-1,-1,-1,-1,-1,-1,-1,0,145,145,145,145,145,300,100,100,145,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,255,1,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,0,1,-1,100,201,301,2000,2100,130,0,1.0,1.0
100200,"素手_モードA_バックステップ小",0.4000000059604645,0.0,0.0,0.0,0.800000011920929,0.05999999865889549,-1,-1,-1,-1,6650,4,-1,-1,-1,-1,-1,-1,-1,0,95,95,95,95,95,100,100,100,95,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,255,1,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,100,200,300,0,0,100,0,1.0,1.0
100210,"素手_モードA_バックステップ大",0.4000000059604645,0.0,0.0,0.0,1.2000000476837158,0.09000000357627869,-1,-1,-1,-1,6651,10100,-1,-1,-1,-1,-1,-1,-1,0,120,120,120,120,120,300,100,100,120,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,255,1,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,-1,100,200,300,0,0,125,0,1.0,1.0
100220,"素手_モードA_回避小_前",0.550000011920929,0.0,0.0,0.0,1.100000023841858,0.05999999865889549,-1,-1,-1,-1,6650,10100,-1,-1,-1,-1,-1,-1,-1,0,95,95,95,95,95,100,100,100,95,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,255,1,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-1,100,200,300,0,0,125,0,1.0,1.0
100230,"素手_モードA_回避小_後",0.550000011920929,0.0,0.0,0.0,1.100000023841858,0.05999999865889549,-1,-1,-1,-1,6650,10100,-1,-1,-1,-1,-1,-1,-1,0,95,95,95,95,95,100,100,100,95,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,255,1,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-1,100,200,300,0,0,110,0,1.0,1.0
100240,"素手_モードA_回避小_左",0.550000011920929,0.0,0.0,0.0,1.100000023841858,0.05999999865889549,-1,-1,-1,-1,6650,10100,-1,-1,-1,-1,-1,-1,-1,0,95,95,95,95,95,100,100,100,95,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,255,1,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,100,200,300,0,0,100,0,1.0,1.0
100250,"素手_モードA_回避小_右",0.550000011920929,0.0,0.0,0.0,1.100000023841858,0.05999999865889549,-1,-1,-1,-1,6650,10100,-1,-1,-1,-1,-1,-1,-1,0,95,95,95,95,95,100,100,100,95,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,255,1,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,100,200,300,0,0,100,0,1.0,1.0
100260,"素手_モードA_回避大_前",0.4000000059604645,0.0,0.0,0.0,1.2999999523162842,0.09000000357627869,-1,-1,-1,-1,6651,10100,-1,-1,-1,-1,-1,-1,-1,0,120,120,120,120,120,300,100,100,120,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,255,1,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-1,100,200,300,0,0,110,0,1.0,1.0
100270,"素手_モードA_回避大_後",0.4000000059604645,0.0,0.0,0.0,1.2999999523162842,0.09000000357627869,-1,-1,-1,-1,6651,10100,-1,-1,-1,-1,-1,-1,-1,0,120,120,120,120,120,300,100,100,120,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,255,1,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-1,100,200,300,0,0,110,0,1.0,1.0
100280,"素手_モードA_回避大_左",0.4000000059604645,0.0,0.0,0.0,1.2999999523162842,0.09000000357627869,-1,-1,-1,-1,6651,10100,-1,-1,-1,-1,-1,-1,-1,0,120,120,120,120,120,300,100,100,120,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,255,1,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-1,100,200,300,0,0,100,0,1.0,1.0
100290,"素手_モードA_回避大_右",0.4000000059604645,0.0,0.0,0.0,1.2999999523162842,0.09000000357627869,-1,-1,-1,-1,6651,10100,-1,-1,-1,-1,-1,-1,-1,0,120,120,120,120,120,300,100,100,120,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,255,1,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-1,100,200,300,0,0,100,0,1.0,1.0
100300,"素手_モードA_近距離",0.5,0.0,0.0,0.0,1.4700000286102295,0.0,-1,-1,-1,-1,6650,5,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,300,500,100,100,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,1,1,3,0,255,255,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,100,200,300,0,0,0,50,1.0,1.0
100310,"素手_モードA_ジャンプ",0.699999988079071,0.0,0.0,0.0,1.0,0.11999999731779099,-1,-1,-1,-1,6651,10100,-1,-1,-1,-1,-1,-1,-1,0,140,140,140,140,140,9900,100,100,140,0,0,0,0,0,0,0,0,0,20,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,255,1,255,0,255,255,0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,-1,100,200,300,0,0,145,0,1.0,1.0
100320,"素手_モードA_ダッシュ小",0.44999998807907104,0.0,0.0,0.0,1.100000023841858,0.05999999865889549,-1,-1,-1,-1,6650,4,-1,-1,-1,-1,-1,-1,-1,0,110,110,110,110,110,100,100,100,110,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,255,1,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,100,200,300,0,0,125,0,1.0,1.0
100330,"素手_モードA_ダッシュ大",0.4000000059604645,0.0,0.0,0.0,1.399999976158142,0.09000000357627869,-1,-1,-1,-1,6651,10100,-1,-1,-1,-1,-1,-1,-1,0,130,130,130,130,130,300,100,100,130,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,255,1,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,1,-1,100,201,301,0,0,125,0,1.0,1.0
100340,"素手_モードA_落下攻撃_落下中",1.0,0.0,0.0,0.0,1.0,0.0,-1,-1,-1,-1,6651,10100,-1,-1,-1,-1,-1,-1,-1,0,145,145,145,145,145,9900,100,100,145,0,0,0,0,0,0,0,0,0,20,0,0,1,0,0,0,0,0,0,0,0,6,0,0,1,255,1,255,0,255,255,0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,-1,100,200,300,0,0,145,0,1.0,1.0
100341,"素手_モードA_落下攻撃_着地",1.5,0.0,0.0,0.0,1.0,0.0,-1,-1,-1,-1,-1,10100,-1,-1,-1,-1,-1,-1,-1,0,145,145,145,145,145,9900,100,100,145,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,255,1,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,-1,100,200,300,0,0,0,0,1.0,1.0
100390,"素手_モードA_モードチェンジ攻撃_右",0.4000000059604645,0.0,0.0,0.0,0.8500000238418579,0.11999999731779099,-1,-1,-1,-1,6651,10100,-1,-1,-1,-1,-1,-1,-1,0,100,100,100,100,100,300,100,100,100,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,255,1,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,1,-1,100,201,301,2000,2100,150,0,1.0,1.0
100395,"素手_モードA_モードチェンジ攻撃_左",0.4000000059604645,0.0,0.0,0.0,0.8500000238418579,0.11999999731779099,-1,-1,-1,-1,6651,10100,-1,-1,-1,-1,-1,-1,-1,0,100,100,100,100,100,300,100,100,100,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,255,1,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,-1,100,202,302,2000,2100,150,0,1.0,1.0
100400,"素手_モードB_小1",0.4000000059604645,0.0,0.0,0.0,1.0,0.05999999865889549,-1,-1,-1,-1,6650,10100,-1,-1,-1,-1,-1,-1,-1,0,120,120,120,120,120,100,100,100,120,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,255,1,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-1,100,200,300,0,0,120,0,1.0,1.0
100410,"素手_モードB_小2",0.4000000059604645,0.0,0.0,0.0,1.100000023841858,0.05999999865889549,-1,-1,-1,-1,6650,10100,-1,-1,-1,-1,-1,-1,-1,0,122,122,122,122,122,100,100,100,122,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,255,1,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,-1,100,200,300,0,0,120,0,1.0,1.0
100420,"素手_モードB_小3",0.4000000059604645,0.0,0.0,0.0,1.25,0.05999999865889549,-1,-1,-1,-1,6650,10100,-1,-1,-1,-1,-1,-1,-1,0,125,125,125,125,125,100,100,100,125,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,255,1,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,1,-1,100,201,301,0,0,120,0,1.0,1.0
100430,"素手_モードB_小4",0.4000000059604645,0.0,0.0,0.0,1.25,0.05999999865889549,-1,-1,-1,-1,6650,10100,-1,-1,-1,-1,-1,-1,-1,0,127,127,127,127,127,100,100,100,127,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,255,1,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,-1,100,200,300,0,0,120,0,1.0,1.0
100440,"素手_モードB_小5",0.4000000059604645,0.0,0.0,0.0,1.25,0.05999999865889549,-1,-1,-1,-1,6650,10100,-1,-1,-1,-1,-1,-1,-1,0,130,130,130,130,130,100,100,100,130,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,255,1,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-1,100,200,300,0,0,110,0,1.0,1.0
100500,"素手_モードB_大1",0.5,0.0,0.0,0.0,1.25,0.09000000357627869,-1,-1,-1,-1,6651,4,-1,-1,-1,-1,-1,-1,-1,0,140,140,140,140,140,300,100,100,140,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,255,1,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,100,200,300,0,0,135,0,1.0,1.0
100510,"素手_モードB_大2",0.4000000059604645,0.0,0.0,0.0,1.25,0.09000000357627869,-1,-1,-1,-1,6651,10100,-1,-1,-1,-1,-1,-1,-1,0,142,142,142,142,142,300,100,100,142,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,255,1,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,-1,100,200,300,0,0,135,0,1.0,1.0
100520,"素手_モードB_大3",0.4000000059604645,0.0,0.0,0.0,1.899999976158142,0.09000000357627869,-1,-1,-1,-1,6651,10100,-1,-1,-1,-1,-1,-1,-1,0,145,145,145,145,145,300,100,100,145,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,255,1,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,-1,100,202,302,0,0,125,0,1.0,1.0
100550,"素手_モードB_溜め小_右1",0.4000000059604645,0.0,0.0,0.0,1.2999999523162842,0.09000000357627869,-1,-1,-1,-1,6651,130,-1,-1,-1,-1,-1,-1,-1,0,142,142,142,142,142,300,100,100,142,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,255,0,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,100,200,300,2000,2100,200,0,1.0,1.0
100570,"素手_モードB_溜め大_右1",0.4000000059604645,0.0,0.0,0.0,1.25,0.11999999731779099,56,-1,-1,-1,6651,130,-1,-1,-1,-1,-1,-1,-1,0,200,200,200,200,200,300,100,100,200,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,255,0,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,1,-1,100,202,302,2000,2100,250,0,1.0,1.0
100600,"素手_モードB_バックステップ小",0.4000000059604645,0.0,0.0,0.0,1.149999976158142,0.05999999865889549,-1,-1,-1,-1,6650,4,-1,-1,-1,-1,-1,-1,-1,0,115,115,115,115,115,100,100,100,115,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,255,1,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,100,200,300,0,0,120,0,1.0,1.0
100610,"素手_モードB_バックステップ大",0.4000000059604645,0.0,0.0,0.0,1.25,0.09000000357627869,-1,-1,-1,-1,6651,10100,-1,-1,-1,-1,-1,-1,-1,0,135,135,135,135,135,300,100,100,135,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,255,1,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-1,100,200,300,0,0,125,0,1.0,1.0
100620,"素手_モードB_回避小_前",0.4000000059604645,0.0,0.0,0.0,1.2999999523162842,0.05999999865889549,-1,-1,-1,-1,6650,10100,-1,-1,-1,-1,-1,-1,-1,0,115,115,115,115,115,100,100,100,115,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,255,1,255,0,255,255,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,-1,100,200,300,0,0,125,0,1.0,1.0
